                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    152,                 1.4051,                 1.0194,                0.96177,                0.41218,                0.31048,                0.30665,                0.17487,                 1.3697,                 1.0174,                0.94488,              0.0025255,              0.0025255,              0.0025255
                    153,                 1.4001,                 1.0133,                0.96215,                0.41315,                0.30958,                0.30699,                0.17498,                 1.3693,                 1.0173,                0.94475,               0.002476,               0.002476,               0.002476
                    154,                 1.3967,                 1.0109,                0.96375,                0.41242,                0.31081,                0.30714,                0.17505,                 1.3688,                 1.0168,                0.94465,              0.0024265,              0.0024265,              0.0024265
                    155,                 1.4061,                 1.0188,                0.96373,                0.41595,                0.30963,                0.30749,                0.17506,                 1.3687,                 1.0167,                0.94457,               0.002377,               0.002377,               0.002377
                    156,                 1.3951,                  1.012,                 0.9619,                0.41572,                0.30911,                0.30764,                0.17527,                 1.3685,                 1.0165,                0.94448,              0.0023275,              0.0023275,              0.0023275
                    157,                 1.3983,                 1.0143,                 0.9616,                0.41521,                0.31026,                0.30788,                0.17555,                 1.3683,                 1.0162,                0.94448,               0.002278,               0.002278,               0.002278
                    158,                 1.4014,                 1.0165,                0.96112,                0.41351,                0.31131,                0.30802,                0.17563,                 1.3684,                  1.016,                0.94447,              0.0022285,              0.0022285,              0.0022285
                    159,                 1.3951,                 1.0143,                 0.9634,                0.41251,                0.31286,                0.30788,                0.17566,                 1.3682,                 1.0158,                 0.9444,               0.002179,               0.002179,               0.002179
                    160,                   1.39,                 1.0045,                0.95841,                0.41432,                0.31038,                0.30779,                 0.1755,                 1.3681,                 1.0156,                0.94437,              0.0021295,              0.0021295,              0.0021295
                    161,                 1.3929,                  1.008,                0.96013,                0.41192,                0.31141,                 0.3077,                0.17553,                 1.3679,                 1.0154,                0.94437,                0.00208,                0.00208,                0.00208
                    162,                 1.3826,                0.99999,                0.95882,                0.41273,                0.31176,                0.30799,                0.17564,                 1.3678,                 1.0152,                0.94435,              0.0020305,              0.0020305,              0.0020305
                    163,                 1.3891,                 1.0024,                0.95572,                0.41442,                0.31051,                0.30829,                0.17581,                 1.3677,                 1.0149,                0.94434,               0.001981,               0.001981,               0.001981
                    164,                 1.3867,                 1.0065,                0.96163,                 0.4173,                0.31001,                0.30851,                0.17612,                 1.3675,                 1.0146,                0.94425,              0.0019315,              0.0019315,              0.0019315
                    165,                 1.3875,                0.99713,                0.95978,                0.41611,                0.30984,                0.30858,                0.17619,                 1.3675,                 1.0145,                0.94423,               0.001882,               0.001882,               0.001882
                    166,                 1.3849,                0.99642,                0.96059,                0.41585,                0.30963,                0.30859,                0.17632,                 1.3675,                 1.0143,                0.94416,              0.0018325,              0.0018325,              0.0018325
                    167,                 1.3882,                  0.999,                0.96172,                0.41596,                0.30957,                 0.3086,                 0.1763,                 1.3673,                 1.0143,                0.94409,               0.001783,               0.001783,               0.001783
                    168,                 1.3785,                0.99524,                0.95841,                0.41649,                0.30992,                0.30875,                0.17644,                 1.3671,                  1.014,                0.94404,              0.0017335,              0.0017335,              0.0017335
                    169,                 1.3848,                0.99552,                0.95737,                0.41865,                0.30917,                0.30875,                 0.1765,                 1.3672,                  1.014,                0.94402,               0.001684,               0.001684,               0.001684
                    170,                 1.3885,                0.99952,                0.96147,                0.41897,                0.30924,                0.30898,                0.17654,                 1.3671,                 1.0138,                0.94402,              0.0016345,              0.0016345,              0.0016345
                    171,                 1.3769,                0.99015,                0.95722,                0.41798,                0.31019,                0.30896,                0.17638,                  1.367,                 1.0138,                0.94399,               0.001585,               0.001585,               0.001585
                    172,                 1.3791,                 0.9901,                0.95599,                 0.4209,                0.30871,                0.30906,                0.17648,                 1.3669,                 1.0136,                0.94396,              0.0015355,              0.0015355,              0.0015355
                    173,                 1.3809,                0.99411,                 0.9595,                0.41954,                 0.3097,                0.30913,                0.17655,                 1.3668,                 1.0136,                0.94395,               0.001486,               0.001486,               0.001486
                    174,                 1.3821,                0.99155,                 0.9547,                0.42058,                0.30907,                 0.3091,                0.17659,                 1.3667,                 1.0135,                0.94394,              0.0014365,              0.0014365,              0.0014365
                    175,                 1.3805,                0.99193,                0.95841,                 0.4174,                 0.3105,                0.30922,                0.17665,                 1.3665,                 1.0134,                0.94389,               0.001387,               0.001387,               0.001387
                    176,                 1.3767,                 0.9903,                0.95653,                0.41926,                0.31013,                0.30921,                0.17651,                 1.3665,                 1.0133,                0.94387,              0.0013375,              0.0013375,              0.0013375
                    177,                 1.3786,                0.98819,                0.95731,                0.41978,                0.31016,                0.30936,                0.17673,                 1.3665,                 1.0132,                0.94385,               0.001288,               0.001288,               0.001288
                    178,                 1.3745,                0.98924,                0.95582,                0.41845,                0.31112,                0.30933,                0.17659,                 1.3664,                 1.0132,                0.94386,              0.0012385,              0.0012385,              0.0012385
                    179,                 1.3764,                0.98526,                0.95466,                0.41986,                0.31084,                0.30945,                0.17665,                 1.3664,                 1.0131,                0.94386,               0.001189,               0.001189,               0.001189
                    180,                 1.3725,                0.98367,                 0.9547,                0.41845,                 0.3115,                0.30947,                0.17668,                 1.3663,                 1.0131,                0.94385,              0.0011395,              0.0011395,              0.0011395
                    181,                 1.3741,                 0.9832,                0.95525,                0.41988,                0.31111,                0.30944,                0.17676,                 1.3663,                  1.013,                0.94383,                0.00109,                0.00109,                0.00109
                    182,                 1.3749,                0.98345,                0.95706,                 0.4184,                0.31197,                0.30958,                0.17688,                 1.3661,                 1.0129,                0.94378,              0.0010405,              0.0010405,              0.0010405
                    183,                  1.371,                0.97798,                0.95454,                0.41759,                0.31211,                0.30959,                0.17693,                  1.366,                 1.0129,                0.94373,               0.000991,               0.000991,               0.000991
                    184,                 1.3728,                0.98387,                0.95673,                0.41483,                0.31243,                0.30935,                0.17692,                  1.366,                 1.0128,                0.94375,              0.0009415,              0.0009415,              0.0009415
                    185,                 1.3734,                 0.9771,                0.95302,                 0.4152,                0.31258,                0.30929,                0.17688,                 1.3659,                 1.0128,                0.94372,               0.000892,               0.000892,               0.000892
                    186,                 1.3672,                0.97494,                0.95399,                0.41558,                0.31279,                0.30927,                0.17692,                 1.3658,                 1.0128,                0.94372,              0.0008425,              0.0008425,              0.0008425
                    187,                 1.3712,                0.97698,                0.95272,                0.42103,                0.31031,                0.30939,                0.17693,                 1.3658,                 1.0127,                0.94373,               0.000793,               0.000793,               0.000793
                    188,                 1.3705,                0.97933,                0.95397,                 0.4176,                0.31258,                0.30956,                0.17696,                 1.3657,                 1.0127,                0.94371,              0.0007435,              0.0007435,              0.0007435
                    189,                 1.3614,                0.97362,                0.95373,                 0.4191,                0.31144,                0.30966,                0.17702,                 1.3656,                 1.0126,                0.94367,               0.000694,               0.000694,               0.000694
                    190,                 1.3688,                  0.977,                0.95572,                0.41886,                0.31286,                0.30975,                0.17707,                 1.3656,                 1.0126,                0.94365,              0.0006445,              0.0006445,              0.0006445
                    191,                  1.349,                0.95288,                0.96191,                0.41882,                0.31279,                0.30978,                0.17709,                 1.3657,                 1.0125,                0.94365,               0.000595,               0.000595,               0.000595
                    192,                 1.3359,                0.94252,                0.95635,                0.41802,                 0.3125,                0.30981,                0.17715,                 1.3656,                 1.0125,                0.94363,              0.0005455,              0.0005455,              0.0005455
                    193,                 1.3293,                0.93384,                0.95434,                0.41984,                0.31187,                0.31001,                0.17726,                 1.3656,                 1.0125,                0.94362,               0.000496,               0.000496,               0.000496
                    194,                 1.3323,                0.93269,                0.95464,                0.42036,                0.31194,                0.30983,                0.17724,                 1.3657,                 1.0125,                0.94365,              0.0004465,              0.0004465,              0.0004465
                    195,                  1.333,                0.93272,                0.95549,                0.42227,                0.31144,                0.30978,                0.17723,                 1.3658,                 1.0126,                0.94363,               0.000397,               0.000397,               0.000397
                    196,                 1.3297,                0.93014,                0.95419,                0.42196,                0.31149,                0.30982,                0.17717,                 1.3658,                 1.0126,                0.94363,              0.0003475,              0.0003475,              0.0003475
                    197,                 1.3233,                0.92641,                0.95345,                0.42074,                0.31214,                0.30993,                0.17723,                 1.3658,                 1.0125,                0.94362,               0.000298,               0.000298,               0.000298
                    198,                 1.3269,                0.92507,                  0.954,                0.42305,                0.31144,                0.30994,                0.17728,                 1.3659,                 1.0125,                0.94364,              0.0002485,              0.0002485,              0.0002485
                    199,                 1.3235,                0.92356,                0.95381,                0.42457,                0.31079,                 0.3101,                0.17731,                 1.3658,                 1.0125,                 0.9436,               0.000199,               0.000199,               0.000199
                    200,                  1.328,                0.92682,                0.95311,                0.42487,                0.31089,                0.31007,                0.17732,                 1.3659,                 1.0124,                0.94356,              0.0001495,              0.0001495,              0.0001495
