                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                 1.3931,                 1.0081,                0.96058,                0.42215,                0.31275,                0.31109,                0.17788,                 1.3579,                  1.008,                0.94422,               0.002476,               0.002476,               0.002476
                    154,                 1.3913,                 1.0075,                0.96204,                0.42144,                0.31421,                0.31094,                0.17779,                 1.3578,                 1.0079,                0.94415,              0.0024265,              0.0024265,              0.0024265
                    155,                 1.3998,                 1.0141,                0.96199,                0.41969,                0.31455,                0.31117,                0.17799,                 1.3575,                 1.0078,                0.94408,               0.002377,               0.002377,               0.002377
                    156,                 1.3878,                 1.0056,                0.95962,                0.41989,                0.31449,                0.31129,                0.17804,                 1.3575,                 1.0076,                0.94402,              0.0023275,              0.0023275,              0.0023275
                    157,                 1.3935,                 1.0097,                0.96032,                0.42261,                0.31392,                0.31138,                0.17802,                 1.3573,                 1.0075,                0.94402,               0.002278,               0.002278,               0.002278
                    158,                 1.3955,                  1.012,                0.96029,                0.42518,                0.31343,                0.31116,                0.17814,                 1.3572,                 1.0075,                  0.944,              0.0022285,              0.0022285,              0.0022285
                    159,                 1.3895,                 1.0098,                0.96197,                0.42474,                0.31296,                 0.3113,                 0.1781,                 1.3568,                 1.0071,                0.94389,               0.002179,               0.002179,               0.002179
                    160,                 1.3835,                0.99998,                 0.9568,                0.42388,                0.31442,                0.31164,                0.17832,                 1.3566,                  1.007,                0.94389,              0.0021295,              0.0021295,              0.0021295
                    161,                  1.386,                  1.002,                0.95818,                0.42396,                0.31485,                0.31178,                0.17848,                 1.3564,                 1.0067,                0.94378,                0.00208,                0.00208,                0.00208
                    162,                 1.3781,                0.99633,                0.95737,                0.42326,                0.31505,                0.31187,                0.17853,                 1.3561,                 1.0066,                0.94371,              0.0020305,              0.0020305,              0.0020305
                    163,                 1.3824,                0.99749,                0.95391,                 0.4236,                0.31515,                0.31199,                0.17864,                  1.356,                 1.0065,                0.94368,               0.001981,               0.001981,               0.001981
                    164,                 1.3816,                 1.0002,                 0.9601,                0.42397,                0.31571,                0.31209,                0.17864,                 1.3558,                 1.0063,                0.94362,              0.0019315,              0.0019315,              0.0019315
                    165,                 1.3829,                0.99282,                0.95849,                0.42447,                0.31635,                0.31231,                0.17877,                 1.3555,                 1.0061,                0.94357,               0.001882,               0.001882,               0.001882
                    166,                 1.3795,                0.99158,                0.95976,                 0.4227,                0.31775,                 0.3124,                0.17889,                 1.3553,                 1.0059,                0.94351,              0.0018325,              0.0018325,              0.0018325
                    167,                 1.3837,                0.99384,                0.96021,                0.42094,                0.31863,                0.31244,                0.17897,                 1.3552,                 1.0058,                 0.9435,               0.001783,               0.001783,               0.001783
                    168,                 1.3744,                0.99178,                0.95694,                0.42013,                0.31992,                0.31278,                0.17916,                  1.355,                 1.0056,                0.94343,              0.0017335,              0.0017335,              0.0017335
                    169,                   1.38,                0.99219,                 0.9559,                0.42002,                0.31987,                0.31288,                0.17919,                 1.3549,                 1.0055,                0.94335,               0.001684,               0.001684,               0.001684
                    170,                 1.3826,                0.99557,                0.95929,                0.41956,                0.32015,                0.31314,                0.17923,                 1.3548,                 1.0054,                0.94329,              0.0016345,              0.0016345,              0.0016345
                    171,                 1.3723,                0.98677,                0.95556,                0.42004,                0.32031,                0.31338,                0.17936,                 1.3547,                 1.0053,                0.94322,               0.001585,               0.001585,               0.001585
                    172,                 1.3734,                0.98663,                0.95417,                0.42166,                0.31961,                0.31329,                0.17922,                 1.3547,                 1.0052,                 0.9432,              0.0015355,              0.0015355,              0.0015355
                    173,                  1.375,                0.98896,                0.95754,                0.42163,                 0.3198,                0.31342,                0.17938,                 1.3545,                  1.005,                0.94313,               0.001486,               0.001486,               0.001486
                    174,                  1.376,                0.98809,                0.95248,                0.42362,                0.31909,                0.31341,                0.17929,                 1.3544,                 1.0048,                0.94309,              0.0014365,              0.0014365,              0.0014365
                    175,                 1.3747,                0.98688,                0.95653,                0.42409,                 0.3192,                0.31359,                0.17935,                 1.3543,                 1.0047,                0.94304,               0.001387,               0.001387,               0.001387
                    176,                 1.3714,                0.98573,                0.95503,                 0.4247,                0.31957,                0.31369,                0.17942,                 1.3541,                 1.0046,                0.94302,              0.0013375,              0.0013375,              0.0013375
                    177,                 1.3728,                0.98506,                0.95572,                 0.4256,                0.31853,                0.31403,                0.17968,                  1.354,                 1.0045,                0.94299,               0.001288,               0.001288,               0.001288
                    178,                 1.3686,                0.98245,                0.95421,                0.42603,                0.31853,                0.31419,                0.17973,                  1.354,                 1.0044,                0.94295,              0.0012385,              0.0012385,              0.0012385
                    179,                 1.3706,                0.98088,                0.95326,                0.42648,                0.31782,                0.31428,                0.17978,                 1.3538,                 1.0042,                 0.9429,               0.001189,               0.001189,               0.001189
                    180,                 1.3677,                0.97897,                0.95334,                0.42696,                0.31807,                0.31427,                 0.1798,                 1.3538,                 1.0041,                0.94289,              0.0011395,              0.0011395,              0.0011395
                    181,                 1.3711,                 0.9793,                0.95456,                0.42673,                0.31795,                0.31428,                0.17993,                 1.3537,                  1.004,                0.94285,                0.00109,                0.00109,                0.00109
                    182,                 1.3691,                0.97829,                 0.9551,                0.42697,                0.31844,                0.31422,                0.17992,                 1.3536,                 1.0039,                0.94279,              0.0010405,              0.0010405,              0.0010405
                    183,                 1.3656,                0.97372,                0.95266,                0.42685,                0.31844,                0.31433,                0.18005,                 1.3535,                 1.0037,                0.94277,               0.000991,               0.000991,               0.000991
                    184,                 1.3679,                0.98039,                0.95553,                 0.4279,                0.31779,                0.31437,                0.18004,                 1.3534,                 1.0036,                0.94274,              0.0009415,              0.0009415,              0.0009415
                    185,                 1.3661,                0.97184,                0.95118,                0.42758,                0.31785,                0.31447,                0.18009,                 1.3534,                 1.0035,                0.94274,               0.000892,               0.000892,               0.000892
                    186,                 1.3614,                0.96979,                0.95237,                0.42801,                 0.3181,                0.31442,                0.18012,                 1.3533,                 1.0035,                0.94272,              0.0008425,              0.0008425,              0.0008425
                    187,                 1.3656,                0.97261,                0.95086,                0.42794,                0.31826,                0.31467,                0.18015,                 1.3531,                 1.0033,                0.94264,               0.000793,               0.000793,               0.000793
                    188,                 1.3655,                0.97413,                0.95252,                0.42918,                0.31745,                0.31467,                0.18016,                  1.353,                 1.0032,                0.94263,              0.0007435,              0.0007435,              0.0007435
                    189,                 1.3566,                 0.9696,                0.95216,                0.42985,                0.31766,                0.31466,                0.18011,                 1.3529,                 1.0031,                0.94258,               0.000694,               0.000694,               0.000694
                    190,                 1.3637,                0.97255,                0.95397,                   0.43,                 0.3177,                0.31478,                 0.1801,                 1.3528,                  1.003,                0.94253,              0.0006445,              0.0006445,              0.0006445
                    191,                 1.3453,                 0.9488,                 0.9607,                0.43061,                0.31792,                0.31496,                0.18014,                 1.3528,                  1.003,                0.94254,               0.000595,               0.000595,               0.000595
                    192,                 1.3305,                0.93543,                0.95517,                0.43187,                0.31722,                0.31484,                0.18006,                 1.3527,                 1.0029,                 0.9425,              0.0005455,              0.0005455,              0.0005455
                    193,                 1.3241,                0.92866,                0.95309,                 0.4328,                0.31743,                0.31508,                0.18018,                 1.3527,                 1.0029,                0.94247,               0.000496,               0.000496,               0.000496
                    194,                 1.3254,                0.92787,                0.95285,                 0.4331,                0.31746,                0.31497,                0.18021,                 1.3526,                 1.0028,                0.94247,              0.0004465,              0.0004465,              0.0004465
                    195,                 1.3278,                0.92796,                0.95334,                0.43178,                0.31803,                0.31503,                0.18028,                 1.3526,                 1.0027,                0.94243,               0.000397,               0.000397,               0.000397
                    196,                 1.3241,                0.92531,                0.95296,                0.43132,                 0.3178,                0.31506,                0.18035,                 1.3526,                 1.0027,                0.94241,              0.0003475,              0.0003475,              0.0003475
                    197,                 1.3196,                0.91998,                0.95188,                0.43085,                0.31771,                 0.3151,                0.18039,                 1.3526,                 1.0025,                0.94243,               0.000298,               0.000298,               0.000298
                    198,                 1.3212,                0.92058,                0.95234,                0.42976,                0.31844,                0.31515,                0.18051,                 1.3525,                 1.0025,                0.94239,              0.0002485,              0.0002485,              0.0002485
                    199,                 1.3179,                0.91826,                0.95179,                0.43111,                0.31758,                 0.3153,                0.18056,                 1.3525,                 1.0024,                0.94235,               0.000199,               0.000199,               0.000199
                    200,                 1.3224,                0.92067,                0.95154,                0.43151,                0.31761,                0.31537,                0.18058,                 1.3525,                 1.0024,                0.94235,              0.0001495,              0.0001495,              0.0001495
