                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    125,                 1.3359,                0.94917,                0.90677,                0.43094,                 0.3449,                0.33587,                0.19696,                 1.3224,                0.97825,                0.90493,               0.003862,               0.003862,               0.003862
                    126,                 1.3304,                0.94407,                0.90758,                 0.4318,                0.34254,                0.33642,                0.19737,                 1.3226,                0.97749,                0.90505,              0.0038125,              0.0038125,              0.0038125
                    127,                 1.3415,                0.95065,                0.90849,                0.42936,                0.34323,                0.33673,                0.19765,                 1.3222,                0.97699,                 0.9051,               0.003763,               0.003763,               0.003763
                    128,                 1.3267,                0.93913,                0.90628,                0.42813,                0.34499,                0.33691,                0.19773,                 1.3213,                0.97606,                0.90504,              0.0037135,              0.0037135,              0.0037135
                    129,                  1.328,                0.94052,                0.90714,                0.42641,                0.34575,                0.33715,                0.19792,                 1.3213,                0.97551,                0.90499,               0.003664,               0.003664,               0.003664
                    130,                 1.3262,                0.94043,                0.90539,                0.43051,                0.34439,                0.33819,                0.19851,                 1.3207,                0.97524,                0.90483,              0.0036145,              0.0036145,              0.0036145
                    131,                 1.3284,                0.93945,                0.90586,                 0.4304,                0.34433,                0.33805,                0.19822,                 1.3207,                0.97531,                0.90488,               0.003565,               0.003565,               0.003565
                    132,                 1.3301,                0.94061,                0.90729,                0.43256,                0.34265,                0.33833,                0.19831,                 1.3205,                0.97531,                0.90477,              0.0035155,              0.0035155,              0.0035155
                    133,                 1.3268,                0.94042,                0.90639,                0.43346,                 0.3417,                0.33852,                 0.1987,                   1.32,                0.97482,                0.90468,               0.003466,               0.003466,               0.003466
                    134,                 1.3202,                0.93465,                0.90419,                0.43304,                 0.3425,                0.33861,                0.19868,                 1.3193,                0.97472,                0.90463,              0.0034165,              0.0034165,              0.0034165
                    135,                 1.3214,                0.93154,                0.90514,                0.43099,                0.34324,                  0.339,                  0.199,                 1.3193,                0.97468,                 0.9047,               0.003367,               0.003367,               0.003367
                    136,                 1.3133,                  0.929,                0.90397,                0.43181,                0.34397,                0.33903,                0.19886,                 1.3188,                0.97451,                0.90458,              0.0033175,              0.0033175,              0.0033175
                    137,                 1.3211,                0.92946,                0.90421,                0.42857,                 0.3451,                 0.3388,                0.19886,                 1.3181,                0.97436,                0.90433,               0.003268,               0.003268,               0.003268
                    138,                 1.3179,                0.92747,                0.90348,                 0.4321,                0.34232,                0.33884,                0.19887,                 1.3177,                0.97441,                0.90416,              0.0032185,              0.0032185,              0.0032185
                    139,                  1.316,                0.92365,                 0.9038,                0.43236,                0.34263,                 0.3387,                0.19877,                 1.3175,                0.97419,                0.90407,               0.003169,               0.003169,               0.003169
                    140,                 1.3182,                0.92627,                0.90356,                0.43537,                 0.3414,                 0.3391,                0.19893,                 1.3174,                0.97437,                0.90408,              0.0031195,              0.0031195,              0.0031195
                    141,                 1.3184,                0.92527,                0.90337,                0.43587,                0.34132,                0.33936,                0.19891,                 1.3173,                0.97412,                0.90391,                0.00307,                0.00307,                0.00307
                    142,                  1.313,                 0.9214,                0.90307,                0.43747,                 0.3403,                0.33941,                0.19915,                 1.3174,                0.97399,                0.90386,              0.0030205,              0.0030205,              0.0030205
